"","fromgene","togene"
"35281","5332","9162"
"35282","5332","23396"
"35283","5332","8394"
"35284","5332","8395"
"35285","5332","3633"
"35286","5332","4952"
"35287","5332","56623"
"35288","5332","8867"
"35289","5332","8871"
"35290","5332","5297"
"35291","5332","5298"
"35292","5332","55300"
"35293","5332","55361"
"35294","5332","3612"
"35295","5332","3613"
"35296","5332","54928"
"35297","5332","5289"
"35298","5332","253430"
"35299","5332","5332"
"35300","5333","200576"
"35301","5333","5286"
"35302","5333","5287"
"35303","5333","5288"
"35304","5333","5295"
"35305","5333","5296"
"35306","5333","8503"
"35307","5333","4534"
"35308","5333","55613"
"35309","5333","64419"
"35310","5333","8776"
"35311","5333","8897"
"35312","5333","8898"
"35313","5333","9107"
"35314","5333","9108"
"35315","5333","9110"
"35316","5333","10423"
"35317","5333","5305"
"35318","5333","79837"
"35319","5333","8396"
"35320","5333","5728"
"35321","5333","5290"
"35322","5333","5291"
"35323","5333","5293"
"35324","5333","3706"
"35325","5333","3707"
"35326","5333","80271"
"35327","5333","27124"
"35328","5333","3632"
"35329","5333","51763"
"35330","5333","113026"
"35331","5333","23236"
"35332","5333","51196"
"35333","5333","5330"
"35334","5333","5331"
"35335","5333","5332"
"35336","5333","5335"
"35337","5333","5336"
"35338","5333","84812"
"35339","5333","89869"
"35340","5333","139189"
"35341","5333","1606"
"35342","5333","1607"
"35343","5333","1608"
"35344","5333","160851"
"35345","5333","1609"
"35346","5333","8525"
"35347","5333","8526"
"35348","5333","8527"
"35349","5333","9162"
"35350","5333","23396"
"35351","5333","8394"
"35352","5333","8395"
"35353","5333","3633"
"35354","5333","4952"
"35355","5333","56623"
"35356","5333","8867"
"35357","5333","8871"
"35358","5333","5297"
"35359","5333","5298"
"35360","5333","55300"
"35361","5333","55361"
"35362","5333","3612"
"35363","5333","3613"
"35364","5333","54928"
"35365","5333","5289"
"35366","5333","253430"
"35367","5333","5333"
"35368","5335","200576"
"35369","5335","5286"
"35370","5335","5287"
"35371","5335","5288"
"35372","5335","5295"
"35373","5335","5296"
"35374","5335","8503"
"35375","5335","4534"
"35376","5335","55613"
"35377","5335","64419"
"35378","5335","8776"
"35379","5335","8897"
"35380","5335","8898"
"35381","5335","9107"
"35382","5335","9108"
"35383","5335","9110"
"35384","5335","10423"
"35385","5335","5305"
"35386","5335","79837"
"35387","5335","8396"
"35388","5335","5728"
"35389","5335","5290"
"35390","5335","5291"
"35391","5335","5293"
"35392","5335","3706"
"35393","5335","3707"
"35394","5335","80271"
"35395","5335","27124"
"35396","5335","3632"
"35397","5335","51763"
"35398","5335","113026"
"35399","5335","23236"
"35400","5335","51196"
"35401","5335","5330"
"35402","5335","5331"
"35403","5335","5332"
"35404","5335","5333"
"35405","5335","5336"
"35406","5335","84812"
"35407","5335","89869"
"35408","5335","139189"
"35409","5335","1606"
"35410","5335","1607"
"35411","5335","1608"
"35412","5335","160851"
"35413","5335","1609"
"35414","5335","8525"
"35415","5335","8526"
"35416","5335","8527"
"35417","5335","9162"
"35418","5335","23396"
"35419","5335","8394"
"35420","5335","8395"
"35421","5335","3633"
"35422","5335","4952"
"35423","5335","56623"
"35424","5335","8867"
"35425","5335","8871"
"35426","5335","5297"
"35427","5335","5298"
"35428","5335","55300"
"35429","5335","55361"
"35430","5335","3612"
"35431","5335","3613"
"35432","5335","54928"
"35433","5335","5289"
"35434","5335","253430"
"35435","5335","5335"
"35436","5336","200576"
"35437","5336","5286"
"35438","5336","5287"
"35439","5336","5288"
"35440","5336","5295"
"35441","5336","5296"
"35442","5336","8503"
"35443","5336","4534"
"35444","5336","55613"
"35445","5336","64419"
"35446","5336","8776"
"35447","5336","8897"
"35448","5336","8898"
"35449","5336","9107"
"35450","5336","9108"
"35451","5336","9110"
"35452","5336","10423"
"35453","5336","5305"
"35454","5336","79837"
"35455","5336","8396"
"35456","5336","5728"
"35457","5336","5290"
"35458","5336","5291"
"35459","5336","5293"
"35460","5336","3706"
"35461","5336","3707"
"35462","5336","80271"
"35463","5336","27124"
"35464","5336","3632"
"35465","5336","51763"
"35466","5336","113026"
"35467","5336","23236"
"35468","5336","51196"
"35469","5336","5330"
"35470","5336","5331"
"35471","5336","5332"
"35472","5336","5333"
"35473","5336","5335"
"35474","5336","84812"
"35475","5336","89869"
"35476","5336","139189"
"35477","5336","1606"
"35478","5336","1607"
"35479","5336","1608"
"35480","5336","160851"
"35481","5336","1609"
"35482","5336","8525"
"35483","5336","8526"
"35484","5336","8527"
"35485","5336","9162"
"35486","5336","23396"
"35487","5336","8394"
"35488","5336","8395"
"35489","5336","3633"
"35490","5336","4952"
"35491","5336","56623"
"35492","5336","8867"
"35493","5336","8871"
"35494","5336","5297"
"35495","5336","5298"
"35496","5336","55300"
"35497","5336","55361"
"35498","5336","3612"
"35499","5336","3613"
"35500","5336","54928"
"35501","5336","5289"
"35502","5336","253430"
"35503","5336","5336"
"35504","84812","200576"
"35505","84812","5286"
"35506","84812","5287"
"35507","84812","5288"
"35508","84812","5295"
"35509","84812","5296"
"35510","84812","8503"
"35511","84812","4534"
"35512","84812","55613"
"35513","84812","64419"
"35514","84812","8776"
"35515","84812","8897"
"35516","84812","8898"
"35517","84812","9107"
"35518","84812","9108"
"35519","84812","9110"
"35520","84812","10423"
"35521","84812","5305"
"35522","84812","79837"
"35523","84812","8396"
"35524","84812","5728"
"35525","84812","5290"
"35526","84812","5291"
"35527","84812","5293"
"35528","84812","3706"
"35529","84812","3707"
"35530","84812","80271"
"35531","84812","27124"
"35532","84812","3632"
"35533","84812","51763"
"35534","84812","113026"
"35535","84812","23236"
"35536","84812","51196"
"35537","84812","5330"
"35538","84812","5331"
"35539","84812","5332"
"35540","84812","5333"
"35541","84812","5335"
"35542","84812","5336"
"35543","84812","89869"
"35544","84812","139189"
"35545","84812","1606"
"35546","84812","1607"
"35547","84812","1608"
"35548","84812","160851"
"35549","84812","1609"
"35550","84812","8525"
"35551","84812","8526"
"35552","84812","8527"
"35553","84812","9162"
"35554","84812","23396"
"35555","84812","8394"
"35556","84812","8395"
"35557","84812","3633"
"35558","84812","4952"
"35559","84812","56623"
"35560","84812","8867"
"35561","84812","8871"
"35562","84812","5297"
"35563","84812","5298"
"35564","84812","55300"
"35565","84812","55361"
"35566","84812","3612"
"35567","84812","3613"
"35568","84812","54928"
"35569","84812","5289"
"35570","84812","253430"
"35571","84812","84812"
"35572","89869","200576"
"35573","89869","5286"
"35574","89869","5287"
"35575","89869","5288"
"35576","89869","5295"
"35577","89869","5296"
"35578","89869","8503"
"35579","89869","4534"
"35580","89869","55613"
"35581","89869","64419"
"35582","89869","8776"
"35583","89869","8897"
"35584","89869","8898"
"35585","89869","9107"
"35586","89869","9108"
"35587","89869","9110"
"35588","89869","10423"
"35589","89869","5305"
"35590","89869","79837"
"35591","89869","8396"
"35592","89869","5728"
"35593","89869","5290"
"35594","89869","5291"
"35595","89869","5293"
"35596","89869","3706"
"35597","89869","3707"
"35598","89869","80271"
"35599","89869","27124"
"35600","89869","3632"
"35601","89869","51763"
"35602","89869","113026"
"35603","89869","23236"
"35604","89869","51196"
"35605","89869","5330"
"35606","89869","5331"
"35607","89869","5332"
"35608","89869","5333"
"35609","89869","5335"
"35610","89869","5336"
"35611","89869","84812"
"35612","89869","139189"
"35613","89869","1606"
"35614","89869","1607"
"35615","89869","1608"
"35616","89869","160851"
"35617","89869","1609"
"35618","89869","8525"
"35619","89869","8526"
"35620","89869","8527"
"35621","89869","9162"
"35622","89869","23396"
"35623","89869","8394"
"35624","89869","8395"
"35625","89869","3633"
"35626","89869","4952"
"35627","89869","56623"
"35628","89869","8867"
"35629","89869","8871"
"35630","89869","5297"
"35631","89869","5298"
"35632","89869","55300"
"35633","89869","55361"
"35634","89869","3612"
"35635","89869","3613"
"35636","89869","54928"
"35637","89869","5289"
"35638","89869","253430"
"35639","89869","89869"
"35640","10423","200576"
"35641","10423","5286"
"35642","10423","5287"
"35643","10423","5288"
"35644","10423","5295"
"35645","10423","5296"
"35646","10423","8503"
"35647","10423","4534"
"35648","10423","55613"
"35649","10423","64419"
"35650","10423","8776"
"35651","10423","8897"
"35652","10423","8898"
"35653","10423","9107"
"35654","10423","9108"
"35655","10423","9110"
"35656","10423","3612"
"35657","10423","3613"
"35658","10423","54928"
"35659","10423","1040"
"35660","10423","8760"
"35661","10423","5297"
"35662","10423","5298"
"35663","10423","55300"
"35664","10423","55361"
"35665","10423","5289"
"35666","5290","5305"
"35667","5290","79837"
"35668","5290","8396"
"35669","5290","5728"
"35670","5290","3635"
"35671","5290","3636"
"35672","5290","23396"
"35673","5290","8394"
"35674","5290","8395"
"35675","5290","3633"
"35676","5290","4952"
"35677","5290","56623"
"35678","5290","8867"
"35679","5290","8871"
"35680","5290","55529"
"35681","5290","90809"
"35682","5291","5305"
"35683","5291","79837"
"35684","5291","8396"
"35685","5291","5728"
"35686","5291","3635"
"35687","5291","3636"
"35688","5291","23396"
"35689","5291","8394"
"35690","5291","8395"
"35691","5291","3633"
"35692","5291","4952"
"35693","5291","56623"
"35694","5291","8867"
"35695","5291","8871"
"35696","5291","55529"
"35697","5291","90809"
"35698","5293","5305"
"35699","5293","79837"
"35700","5293","8396"
"35701","5293","5728"
"35702","5293","3635"
"35703","5293","3636"
"35704","5293","23396"
"35705","5293","8394"
"35706","5293","8395"
"35707","5293","3633"
"35708","5293","4952"
"35709","5293","56623"
"35710","5293","8867"
"35711","5293","8871"
"35712","5293","55529"
"35713","5293","90809"
"35714","5295","4534"
"35715","5295","55613"
"35716","5295","64419"
"35717","5295","8776"
"35718","5295","8897"
"35719","5295","8898"
"35720","5295","9107"
"35721","5295","9108"
"35722","5295","9110"
"35723","5295","5305"
"35724","5295","79837"
"35725","5295","8396"
"35726","5295","5728"
"35727","5295","3633"
"35728","5295","4952"
"35729","5295","56623"
"35730","5295","8867"
"35731","5295","8871"
"35732","5295","113026"
"35733","5295","23236"
"35734","5295","51196"
"35735","5295","5330"
"35736","5295","5331"
"35737","5295","5332"
"35738","5295","5333"
"35739","5295","84812"
"35740","5295","89869"
"35741","5295","3635"
"35742","5295","3636"
"35743","5295","200576"
"35744","5295","3631"
"35745","5295","8821"
"35746","5295","23396"
"35747","5295","8394"
"35748","5295","8395"
"35749","5295","55529"
"35750","5295","90809"
"35751","5296","4534"
"35752","5296","55613"
"35753","5296","64419"
"35754","5296","8776"
"35755","5296","8897"
"35756","5296","8898"
"35757","5296","9107"
"35758","5296","9108"
"35759","5296","9110"
"35760","5296","5305"
"35761","5296","79837"
"35762","5296","8396"
"35763","5296","5728"
"35764","5296","3633"
"35765","5296","4952"
"35766","5296","56623"
"35767","5296","8867"
"35768","5296","8871"
"35769","5296","113026"
"35770","5296","23236"
"35771","5296","51196"
"35772","5296","5330"
"35773","5296","5331"
"35774","5296","5332"
"35775","5296","5333"
"35776","5296","84812"
"35777","5296","89869"
"35778","5296","3635"
"35779","5296","3636"
"35780","5296","200576"
"35781","5296","3631"
"35782","5296","8821"
"35783","5296","23396"
"35784","5296","8394"
"35785","5296","8395"
"35786","5296","55529"
"35787","5296","90809"
"35788","8503","4534"
"35789","8503","55613"
"35790","8503","64419"
"35791","8503","8776"
"35792","8503","8897"
"35793","8503","8898"
"35794","8503","9107"
"35795","8503","9108"
"35796","8503","9110"
"35797","8503","5305"
"35798","8503","79837"
"35799","8503","8396"
"35800","8503","5728"
"35801","8503","3633"
"35802","8503","4952"
"35803","8503","56623"
"35804","8503","8867"
"35805","8503","8871"
"35806","8503","113026"
"35807","8503","23236"
"35808","8503","51196"
"35809","8503","5330"
"35810","8503","5331"
"35811","8503","5332"
"35812","8503","5333"
"35813","8503","84812"
"35814","8503","89869"
"35815","8503","3635"
"35816","8503","3636"
"35817","8503","200576"
"35818","8503","3631"
"35819","8503","8821"
"35820","8503","23396"
"35821","8503","8394"
"35822","8503","8395"
"35823","8503","55529"
"35824","8503","90809"
"35825","23396","5297"
"35826","23396","5298"
"35827","23396","55300"
"35828","23396","55361"
"35829","23396","3633"
"35830","23396","4952"
"35831","23396","56623"
"35832","23396","8867"
"35833","23396","8871"
"35834","23396","5286"
"35835","23396","5287"
"35836","23396","5288"
"35837","23396","5295"
"35838","23396","5296"
"35839","23396","8503"
"35840","23396","113026"
"35841","23396","23236"
"35842","23396","51196"
"35843","23396","5330"
"35844","23396","5331"
"35845","23396","5332"
"35846","23396","5333"
"35847","23396","5335"
"35848","23396","5336"
"35849","23396","84812"
"35850","23396","89869"
"35851","23396","5305"
"35852","23396","79837"
"35853","23396","8396"
"35854","23396","5728"
"35855","23396","55529"
"35856","23396","90809"
"35857","8394","5297"
"35858","8394","5298"
"35859","8394","55300"
"35860","8394","55361"
"35861","8394","3633"
"35862","8394","4952"
"35863","8394","56623"
"35864","8394","8867"
"35865","8394","8871"
"35866","8394","5286"
"35867","8394","5287"
"35868","8394","5288"
"35869","8394","5295"
"35870","8394","5296"
"35871","8394","8503"
"35872","8394","113026"
"35873","8394","23236"
"35874","8394","51196"
"35875","8394","5330"
"35876","8394","5331"
"35877","8394","5332"
"35878","8394","5333"
"35879","8394","5335"
"35880","8394","5336"
"35881","8394","84812"
"35882","8394","89869"
"35883","8394","5305"
"35884","8394","79837"
"35885","8394","8396"
"35886","8394","5728"
"35887","8394","55529"
"35888","8394","90809"
"35889","8395","5297"
"35890","8395","5298"
"35891","8395","55300"
"35892","8395","55361"
"35893","8395","3633"
"35894","8395","4952"
"35895","8395","56623"
"35896","8395","8867"
"35897","8395","8871"
"35898","8395","5286"
